(0.000) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2022-11-11 15:00:47.015066' AND "django_session"."session_key" = 'ymhshfgmuj9br17qgvp2c3mvic6lh7v9') LIMIT 21; args=('2022-11-11 15:00:47.015066', 'ymhshfgmuj9br17qgvp2c3mvic6lh7v9'); alias=default
(0.000) SELECT SUM("customer_orderitem"."quantity") AS "count" FROM "customer_orderitem" WHERE "customer_orderitem"."order_id" = 394; args=(394,); alias=default
(0.000) SELECT COUNT(*) AS "__count" FROM "customer_likedproduct" WHERE "customer_likedproduct"."customer_id" = 1; args=(1,); alias=default
(0.000) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2022-11-12 14:05:26.625100' AND "django_session"."session_key" = 'gal3bxgtz43qxmwxxfxithg30ibqfy0h') LIMIT 21; args=('2022-11-12 14:05:26.625100', 'gal3bxgtz43qxmwxxfxithg30ibqfy0h'); alias=default
(0.000) SELECT "customer_user"."id", "customer_user"."password", "customer_user"."last_login", "customer_user"."is_superuser", "customer_user"."first_name", "customer_user"."last_name", "customer_user"."is_staff", "customer_user"."is_active", "customer_user"."date_joined", "customer_user"."username", "customer_user"."email", "customer_user"."phone" FROM "customer_user" WHERE "customer_user"."id" = 1 LIMIT 21; args=(1,); alias=default
(0.000) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2022-11-12 14:05:27.111022' AND "django_session"."session_key" = 'gal3bxgtz43qxmwxxfxithg30ibqfy0h') LIMIT 21; args=('2022-11-12 14:05:27.111022', 'gal3bxgtz43qxmwxxfxithg30ibqfy0h'); alias=default
(0.000) SELECT "customer_user"."id", "customer_user"."password", "customer_user"."last_login", "customer_user"."is_superuser", "customer_user"."first_name", "customer_user"."last_name", "customer_user"."is_staff", "customer_user"."is_active", "customer_user"."date_joined", "customer_user"."username", "customer_user"."email", "customer_user"."phone" FROM "customer_user" WHERE "customer_user"."id" = 1 LIMIT 21; args=(1,); alias=default
(0.000) SELECT COUNT(*) AS "__count" FROM "customer_emailsubscription"; args=(); alias=default
(0.000) SELECT COUNT(*) AS "__count" FROM "customer_emailsubscription"; args=(); alias=default
(0.000) SELECT "customer_emailsubscription"."id", "customer_emailsubscription"."email" FROM "customer_emailsubscription" ORDER BY "customer_emailsubscription"."email" ASC; args=(); alias=default
(0.000) SELECT "customer_order"."id", "customer_order"."customer_id", "customer_order"."date_ordered", "customer_order"."completed", "customer_order"."session_id" FROM "customer_order" WHERE (NOT "customer_order"."completed" AND "customer_order"."customer_id" = 1) LIMIT 21; args=(1,); alias=default
(0.156) UPDATE "customer_order" SET "customer_id" = 1, "date_ordered" = '2022-11-12 13:43:00.664705', "completed" = 0, "session_id" = 'gal3bxgtz43qxmwxxfxithg30ibqfy0h' WHERE "customer_order"."id" = 394; args=(1, '2022-11-12 13:43:00.664705', False, 'gal3bxgtz43qxmwxxfxithg30ibqfy0h', 394); alias=default
(0.000) SELECT SUM("total_price") FROM (SELECT (CAST((100 - "products_product"."discount_rate") AS NUMERIC) / 100.0) AS "discount_percent", ("products_product"."price" * (CAST((100 - "products_product"."discount_rate") AS NUMERIC) / 100.0)) AS "discount_price", (("products_product"."price" * (CAST((100 - "products_product"."discount_rate") AS NUMERIC) / 100.0)) * "customer_orderitem"."quantity") AS "total_price" FROM "customer_orderitem" LEFT OUTER JOIN "products_product" ON ("customer_orderitem"."product_id" = "products_product"."id") WHERE "customer_orderitem"."order_id" = 394) subquery; args=(100, 100.0, 100, 100.0, 100, 100.0, 394); alias=default
(0.000) SELECT SUM("customer_orderitem"."quantity") AS "count" FROM "customer_orderitem" WHERE "customer_orderitem"."order_id" = 394; args=(394,); alias=default
(0.000) SELECT COUNT(*) AS "__count" FROM "customer_likedproduct" WHERE "customer_likedproduct"."customer_id" = 1; args=(1,); alias=default
(0.000) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2022-11-12 14:05:27.313484' AND "django_session"."session_key" = 'gal3bxgtz43qxmwxxfxithg30ibqfy0h') LIMIT 21; args=('2022-11-12 14:05:27.313484', 'gal3bxgtz43qxmwxxfxithg30ibqfy0h'); alias=default
(0.000) SELECT "customer_user"."id", "customer_user"."password", "customer_user"."last_login", "customer_user"."is_superuser", "customer_user"."first_name", "customer_user"."last_name", "customer_user"."is_staff", "customer_user"."is_active", "customer_user"."date_joined", "customer_user"."username", "customer_user"."email", "customer_user"."phone" FROM "customer_user" WHERE "customer_user"."id" = 1 LIMIT 21; args=(1,); alias=default
(0.000) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2022-11-12 14:05:30.060759' AND "django_session"."session_key" = 'gal3bxgtz43qxmwxxfxithg30ibqfy0h') LIMIT 21; args=('2022-11-12 14:05:30.060759', 'gal3bxgtz43qxmwxxfxithg30ibqfy0h'); alias=default
(0.000) SELECT "customer_user"."id", "customer_user"."password", "customer_user"."last_login", "customer_user"."is_superuser", "customer_user"."first_name", "customer_user"."last_name", "customer_user"."is_staff", "customer_user"."is_active", "customer_user"."date_joined", "customer_user"."username", "customer_user"."email", "customer_user"."phone" FROM "customer_user" WHERE "customer_user"."id" = 1 LIMIT 21; args=(1,); alias=default
(0.000) SELECT COUNT(*) AS "__count" FROM "customer_emailsubscription"; args=(); alias=default
(0.000) SELECT COUNT(*) AS "__count" FROM "customer_emailsubscription"; args=(); alias=default
(0.000) SELECT "customer_emailsubscription"."id", "customer_emailsubscription"."email" FROM "customer_emailsubscription" ORDER BY "customer_emailsubscription"."id" DESC; args=(); alias=default
(0.000) SELECT "customer_order"."id", "customer_order"."customer_id", "customer_order"."date_ordered", "customer_order"."completed", "customer_order"."session_id" FROM "customer_order" WHERE (NOT "customer_order"."completed" AND "customer_order"."customer_id" = 1) LIMIT 21; args=(1,); alias=default
(0.125) UPDATE "customer_order" SET "customer_id" = 1, "date_ordered" = '2022-11-12 13:43:00.664705', "completed" = 0, "session_id" = 'gal3bxgtz43qxmwxxfxithg30ibqfy0h' WHERE "customer_order"."id" = 394; args=(1, '2022-11-12 13:43:00.664705', False, 'gal3bxgtz43qxmwxxfxithg30ibqfy0h', 394); alias=default
(0.000) SELECT SUM("total_price") FROM (SELECT (CAST((100 - "products_product"."discount_rate") AS NUMERIC) / 100.0) AS "discount_percent", ("products_product"."price" * (CAST((100 - "products_product"."discount_rate") AS NUMERIC) / 100.0)) AS "discount_price", (("products_product"."price" * (CAST((100 - "products_product"."discount_rate") AS NUMERIC) / 100.0)) * "customer_orderitem"."quantity") AS "total_price" FROM "customer_orderitem" LEFT OUTER JOIN "products_product" ON ("customer_orderitem"."product_id" = "products_product"."id") WHERE "customer_orderitem"."order_id" = 394) subquery; args=(100, 100.0, 100, 100.0, 100, 100.0, 394); alias=default
(0.000) SELECT SUM("customer_orderitem"."quantity") AS "count" FROM "customer_orderitem" WHERE "customer_orderitem"."order_id" = 394; args=(394,); alias=default
(0.000) SELECT COUNT(*) AS "__count" FROM "customer_likedproduct" WHERE "customer_likedproduct"."customer_id" = 1; args=(1,); alias=default
(0.000) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2022-11-12 14:05:30.229584' AND "django_session"."session_key" = 'gal3bxgtz43qxmwxxfxithg30ibqfy0h') LIMIT 21; args=('2022-11-12 14:05:30.229584', 'gal3bxgtz43qxmwxxfxithg30ibqfy0h'); alias=default
(0.000) SELECT "customer_user"."id", "customer_user"."password", "customer_user"."last_login", "customer_user"."is_superuser", "customer_user"."first_name", "customer_user"."last_name", "customer_user"."is_staff", "customer_user"."is_active", "customer_user"."date_joined", "customer_user"."username", "customer_user"."email", "customer_user"."phone" FROM "customer_user" WHERE "customer_user"."id" = 1 LIMIT 21; args=(1,); alias=default
(0.000) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2022-11-12 14:06:03.652137' AND "django_session"."session_key" = 'gal3bxgtz43qxmwxxfxithg30ibqfy0h') LIMIT 21; args=('2022-11-12 14:06:03.652137', 'gal3bxgtz43qxmwxxfxithg30ibqfy0h'); alias=default
(0.000) SELECT "customer_user"."id", "customer_user"."password", "customer_user"."last_login", "customer_user"."is_superuser", "customer_user"."first_name", "customer_user"."last_name", "customer_user"."is_staff", "customer_user"."is_active", "customer_user"."date_joined", "customer_user"."username", "customer_user"."email", "customer_user"."phone" FROM "customer_user" WHERE "customer_user"."id" = 1 LIMIT 21; args=(1,); alias=default
(0.000) SELECT COUNT(*) AS "__count" FROM "customer_emailsubscription"; args=(); alias=default
(0.000) SELECT COUNT(*) AS "__count" FROM "customer_emailsubscription"; args=(); alias=default
(0.000) SELECT "customer_emailsubscription"."id", "customer_emailsubscription"."email" FROM "customer_emailsubscription" ORDER BY "customer_emailsubscription"."email" ASC; args=(); alias=default
(0.000) SELECT "customer_order"."id", "customer_order"."customer_id", "customer_order"."date_ordered", "customer_order"."completed", "customer_order"."session_id" FROM "customer_order" WHERE (NOT "customer_order"."completed" AND "customer_order"."customer_id" = 1) LIMIT 21; args=(1,); alias=default
(0.141) UPDATE "customer_order" SET "customer_id" = 1, "date_ordered" = '2022-11-12 13:43:00.664705', "completed" = 0, "session_id" = 'gal3bxgtz43qxmwxxfxithg30ibqfy0h' WHERE "customer_order"."id" = 394; args=(1, '2022-11-12 13:43:00.664705', False, 'gal3bxgtz43qxmwxxfxithg30ibqfy0h', 394); alias=default
(0.000) SELECT SUM("total_price") FROM (SELECT (CAST((100 - "products_product"."discount_rate") AS NUMERIC) / 100.0) AS "discount_percent", ("products_product"."price" * (CAST((100 - "products_product"."discount_rate") AS NUMERIC) / 100.0)) AS "discount_price", (("products_product"."price" * (CAST((100 - "products_product"."discount_rate") AS NUMERIC) / 100.0)) * "customer_orderitem"."quantity") AS "total_price" FROM "customer_orderitem" LEFT OUTER JOIN "products_product" ON ("customer_orderitem"."product_id" = "products_product"."id") WHERE "customer_orderitem"."order_id" = 394) subquery; args=(100, 100.0, 100, 100.0, 100, 100.0, 394); alias=default
(0.000) SELECT SUM("customer_orderitem"."quantity") AS "count" FROM "customer_orderitem" WHERE "customer_orderitem"."order_id" = 394; args=(394,); alias=default
(0.016) SELECT COUNT(*) AS "__count" FROM "customer_likedproduct" WHERE "customer_likedproduct"."customer_id" = 1; args=(1,); alias=default
(0.000) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2022-11-12 14:06:03.827816' AND "django_session"."session_key" = 'gal3bxgtz43qxmwxxfxithg30ibqfy0h') LIMIT 21; args=('2022-11-12 14:06:03.827816', 'gal3bxgtz43qxmwxxfxithg30ibqfy0h'); alias=default
(0.000) SELECT "customer_user"."id", "customer_user"."password", "customer_user"."last_login", "customer_user"."is_superuser", "customer_user"."first_name", "customer_user"."last_name", "customer_user"."is_staff", "customer_user"."is_active", "customer_user"."date_joined", "customer_user"."username", "customer_user"."email", "customer_user"."phone" FROM "customer_user" WHERE "customer_user"."id" = 1 LIMIT 21; args=(1,); alias=default
(0.000) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2022-11-12 14:06:04.375099' AND "django_session"."session_key" = 'gal3bxgtz43qxmwxxfxithg30ibqfy0h') LIMIT 21; args=('2022-11-12 14:06:04.375099', 'gal3bxgtz43qxmwxxfxithg30ibqfy0h'); alias=default
(0.000) SELECT "customer_user"."id", "customer_user"."password", "customer_user"."last_login", "customer_user"."is_superuser", "customer_user"."first_name", "customer_user"."last_name", "customer_user"."is_staff", "customer_user"."is_active", "customer_user"."date_joined", "customer_user"."username", "customer_user"."email", "customer_user"."phone" FROM "customer_user" WHERE "customer_user"."id" = 1 LIMIT 21; args=(1,); alias=default
(0.000) SELECT COUNT(*) AS "__count" FROM "customer_emailsubscription"; args=(); alias=default
(0.000) SELECT COUNT(*) AS "__count" FROM "customer_emailsubscription"; args=(); alias=default
(0.000) SELECT "customer_emailsubscription"."id", "customer_emailsubscription"."email" FROM "customer_emailsubscription" ORDER BY "customer_emailsubscription"."email" DESC; args=(); alias=default
(0.000) SELECT "customer_order"."id", "customer_order"."customer_id", "customer_order"."date_ordered", "customer_order"."completed", "customer_order"."session_id" FROM "customer_order" WHERE (NOT "customer_order"."completed" AND "customer_order"."customer_id" = 1) LIMIT 21; args=(1,); alias=default
(0.140) UPDATE "customer_order" SET "customer_id" = 1, "date_ordered" = '2022-11-12 13:43:00.664705', "completed" = 0, "session_id" = 'gal3bxgtz43qxmwxxfxithg30ibqfy0h' WHERE "customer_order"."id" = 394; args=(1, '2022-11-12 13:43:00.664705', False, 'gal3bxgtz43qxmwxxfxithg30ibqfy0h', 394); alias=default
(0.000) SELECT SUM("total_price") FROM (SELECT (CAST((100 - "products_product"."discount_rate") AS NUMERIC) / 100.0) AS "discount_percent", ("products_product"."price" * (CAST((100 - "products_product"."discount_rate") AS NUMERIC) / 100.0)) AS "discount_price", (("products_product"."price" * (CAST((100 - "products_product"."discount_rate") AS NUMERIC) / 100.0)) * "customer_orderitem"."quantity") AS "total_price" FROM "customer_orderitem" LEFT OUTER JOIN "products_product" ON ("customer_orderitem"."product_id" = "products_product"."id") WHERE "customer_orderitem"."order_id" = 394) subquery; args=(100, 100.0, 100, 100.0, 100, 100.0, 394); alias=default
(0.000) SELECT SUM("customer_orderitem"."quantity") AS "count" FROM "customer_orderitem" WHERE "customer_orderitem"."order_id" = 394; args=(394,); alias=default
(0.000) SELECT COUNT(*) AS "__count" FROM "customer_likedproduct" WHERE "customer_likedproduct"."customer_id" = 1; args=(1,); alias=default
(0.015) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2022-11-12 14:06:04.548791' AND "django_session"."session_key" = 'gal3bxgtz43qxmwxxfxithg30ibqfy0h') LIMIT 21; args=('2022-11-12 14:06:04.548791', 'gal3bxgtz43qxmwxxfxithg30ibqfy0h'); alias=default
(0.000) SELECT "customer_user"."id", "customer_user"."password", "customer_user"."last_login", "customer_user"."is_superuser", "customer_user"."first_name", "customer_user"."last_name", "customer_user"."is_staff", "customer_user"."is_active", "customer_user"."date_joined", "customer_user"."username", "customer_user"."email", "customer_user"."phone" FROM "customer_user" WHERE "customer_user"."id" = 1 LIMIT 21; args=(1,); alias=default
(0.000) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2022-11-12 14:06:13.883577' AND "django_session"."session_key" = 'gal3bxgtz43qxmwxxfxithg30ibqfy0h') LIMIT 21; args=('2022-11-12 14:06:13.883577', 'gal3bxgtz43qxmwxxfxithg30ibqfy0h'); alias=default
(0.000) SELECT "customer_user"."id", "customer_user"."password", "customer_user"."last_login", "customer_user"."is_superuser", "customer_user"."first_name", "customer_user"."last_name", "customer_user"."is_staff", "customer_user"."is_active", "customer_user"."date_joined", "customer_user"."username", "customer_user"."email", "customer_user"."phone" FROM "customer_user" WHERE "customer_user"."id" = 1 LIMIT 21; args=(1,); alias=default
(0.000) SELECT COUNT(*) AS "__count" FROM "customer_emailsubscription"; args=(); alias=default
(0.000) SELECT COUNT(*) AS "__count" FROM "customer_emailsubscription"; args=(); alias=default
(0.000) SELECT "customer_emailsubscription"."id", "customer_emailsubscription"."email" FROM "customer_emailsubscription" ORDER BY "customer_emailsubscription"."email" ASC; args=(); alias=default
(0.000) SELECT "customer_order"."id", "customer_order"."customer_id", "customer_order"."date_ordered", "customer_order"."completed", "customer_order"."session_id" FROM "customer_order" WHERE (NOT "customer_order"."completed" AND "customer_order"."customer_id" = 1) LIMIT 21; args=(1,); alias=default
(0.140) UPDATE "customer_order" SET "customer_id" = 1, "date_ordered" = '2022-11-12 13:43:00.664705', "completed" = 0, "session_id" = 'gal3bxgtz43qxmwxxfxithg30ibqfy0h' WHERE "customer_order"."id" = 394; args=(1, '2022-11-12 13:43:00.664705', False, 'gal3bxgtz43qxmwxxfxithg30ibqfy0h', 394); alias=default
(0.000) SELECT SUM("total_price") FROM (SELECT (CAST((100 - "products_product"."discount_rate") AS NUMERIC) / 100.0) AS "discount_percent", ("products_product"."price" * (CAST((100 - "products_product"."discount_rate") AS NUMERIC) / 100.0)) AS "discount_price", (("products_product"."price" * (CAST((100 - "products_product"."discount_rate") AS NUMERIC) / 100.0)) * "customer_orderitem"."quantity") AS "total_price" FROM "customer_orderitem" LEFT OUTER JOIN "products_product" ON ("customer_orderitem"."product_id" = "products_product"."id") WHERE "customer_orderitem"."order_id" = 394) subquery; args=(100, 100.0, 100, 100.0, 100, 100.0, 394); alias=default
(0.000) SELECT SUM("customer_orderitem"."quantity") AS "count" FROM "customer_orderitem" WHERE "customer_orderitem"."order_id" = 394; args=(394,); alias=default
(0.000) SELECT COUNT(*) AS "__count" FROM "customer_likedproduct" WHERE "customer_likedproduct"."customer_id" = 1; args=(1,); alias=default
(0.000) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2022-11-12 14:06:14.056043' AND "django_session"."session_key" = 'gal3bxgtz43qxmwxxfxithg30ibqfy0h') LIMIT 21; args=('2022-11-12 14:06:14.056043', 'gal3bxgtz43qxmwxxfxithg30ibqfy0h'); alias=default
(0.000) SELECT "customer_user"."id", "customer_user"."password", "customer_user"."last_login", "customer_user"."is_superuser", "customer_user"."first_name", "customer_user"."last_name", "customer_user"."is_staff", "customer_user"."is_active", "customer_user"."date_joined", "customer_user"."username", "customer_user"."email", "customer_user"."phone" FROM "customer_user" WHERE "customer_user"."id" = 1 LIMIT 21; args=(1,); alias=default
(0.000) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2022-11-12 14:06:19.844398' AND "django_session"."session_key" = 'gal3bxgtz43qxmwxxfxithg30ibqfy0h') LIMIT 21; args=('2022-11-12 14:06:19.844398', 'gal3bxgtz43qxmwxxfxithg30ibqfy0h'); alias=default
(0.000) SELECT "customer_user"."id", "customer_user"."password", "customer_user"."last_login", "customer_user"."is_superuser", "customer_user"."first_name", "customer_user"."last_name", "customer_user"."is_staff", "customer_user"."is_active", "customer_user"."date_joined", "customer_user"."username", "customer_user"."email", "customer_user"."phone" FROM "customer_user" WHERE "customer_user"."id" = 1 LIMIT 21; args=(1,); alias=default
(0.000) SELECT COUNT(*) AS "__count" FROM "customer_emailsubscription"; args=(); alias=default
(0.000) SELECT COUNT(*) AS "__count" FROM "customer_emailsubscription"; args=(); alias=default
(0.000) SELECT "customer_emailsubscription"."id", "customer_emailsubscription"."email" FROM "customer_emailsubscription" WHERE "customer_emailsubscription"."id" IN (5) ORDER BY "customer_emailsubscription"."email" ASC LIMIT 1; args=(5,); alias=default
(0.000) SELECT "customer_emailsubscription"."id", "customer_emailsubscription"."email" FROM "customer_emailsubscription" WHERE "customer_emailsubscription"."id" IN (5) ORDER BY "customer_emailsubscription"."email" ASC; args=(5,); alias=default
(0.000) SELECT "customer_order"."id", "customer_order"."customer_id", "customer_order"."date_ordered", "customer_order"."completed", "customer_order"."session_id" FROM "customer_order" WHERE (NOT "customer_order"."completed" AND "customer_order"."customer_id" = 1) LIMIT 21; args=(1,); alias=default
(0.125) UPDATE "customer_order" SET "customer_id" = 1, "date_ordered" = '2022-11-12 13:43:00.664705', "completed" = 0, "session_id" = 'gal3bxgtz43qxmwxxfxithg30ibqfy0h' WHERE "customer_order"."id" = 394; args=(1, '2022-11-12 13:43:00.664705', False, 'gal3bxgtz43qxmwxxfxithg30ibqfy0h', 394); alias=default
(0.000) SELECT SUM("total_price") FROM (SELECT (CAST((100 - "products_product"."discount_rate") AS NUMERIC) / 100.0) AS "discount_percent", ("products_product"."price" * (CAST((100 - "products_product"."discount_rate") AS NUMERIC) / 100.0)) AS "discount_price", (("products_product"."price" * (CAST((100 - "products_product"."discount_rate") AS NUMERIC) / 100.0)) * "customer_orderitem"."quantity") AS "total_price" FROM "customer_orderitem" LEFT OUTER JOIN "products_product" ON ("customer_orderitem"."product_id" = "products_product"."id") WHERE "customer_orderitem"."order_id" = 394) subquery; args=(100, 100.0, 100, 100.0, 100, 100.0, 394); alias=default
(0.000) SELECT SUM("customer_orderitem"."quantity") AS "count" FROM "customer_orderitem" WHERE "customer_orderitem"."order_id" = 394; args=(394,); alias=default
(0.000) SELECT COUNT(*) AS "__count" FROM "customer_likedproduct" WHERE "customer_likedproduct"."customer_id" = 1; args=(1,); alias=default
(0.000) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2022-11-12 14:06:21.142398' AND "django_session"."session_key" = 'gal3bxgtz43qxmwxxfxithg30ibqfy0h') LIMIT 21; args=('2022-11-12 14:06:21.142398', 'gal3bxgtz43qxmwxxfxithg30ibqfy0h'); alias=default
(0.000) SELECT "customer_user"."id", "customer_user"."password", "customer_user"."last_login", "customer_user"."is_superuser", "customer_user"."first_name", "customer_user"."last_name", "customer_user"."is_staff", "customer_user"."is_active", "customer_user"."date_joined", "customer_user"."username", "customer_user"."email", "customer_user"."phone" FROM "customer_user" WHERE "customer_user"."id" = 1 LIMIT 21; args=(1,); alias=default
(0.000) SELECT COUNT(*) AS "__count" FROM "customer_emailsubscription"; args=(); alias=default
(0.000) SELECT COUNT(*) AS "__count" FROM "customer_emailsubscription"; args=(); alias=default
(0.000) SELECT "customer_emailsubscription"."id", "customer_emailsubscription"."email" FROM "customer_emailsubscription" WHERE "customer_emailsubscription"."id" IN (5) ORDER BY "customer_emailsubscription"."email" ASC LIMIT 1; args=(5,); alias=default
(0.000) SELECT "customer_emailsubscription"."id", "customer_emailsubscription"."email" FROM "customer_emailsubscription" WHERE "customer_emailsubscription"."id" IN (5) ORDER BY "customer_emailsubscription"."email" ASC; args=(5,); alias=default
(0.000) SELECT "django_content_type"."id", "django_content_type"."app_label", "django_content_type"."model" FROM "django_content_type" WHERE ("django_content_type"."app_label" = 'customer' AND "django_content_type"."model" = 'emailsubscription') LIMIT 21; args=('customer', 'emailsubscription'); alias=default
(0.000) INSERT INTO "django_admin_log" ("action_time", "user_id", "content_type_id", "object_id", "object_repr", "action_flag", "change_message") VALUES ('2022-11-12 14:06:21.152371', 1, 18, '5', '', 3, '') RETURNING "django_admin_log"."id"; args=('2022-11-12 14:06:21.152371', 1, 18, '5', '', 3, ''); alias=default
(0.000) BEGIN; args=None; alias=default
(0.000) DELETE FROM "customer_emailsubscription" WHERE "customer_emailsubscription"."id" IN (5); args=(5,); alias=default
(0.000) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2022-11-12 14:06:21.441831' AND "django_session"."session_key" = 'gal3bxgtz43qxmwxxfxithg30ibqfy0h') LIMIT 21; args=('2022-11-12 14:06:21.441831', 'gal3bxgtz43qxmwxxfxithg30ibqfy0h'); alias=default
(0.000) SELECT "customer_user"."id", "customer_user"."password", "customer_user"."last_login", "customer_user"."is_superuser", "customer_user"."first_name", "customer_user"."last_name", "customer_user"."is_staff", "customer_user"."is_active", "customer_user"."date_joined", "customer_user"."username", "customer_user"."email", "customer_user"."phone" FROM "customer_user" WHERE "customer_user"."id" = 1 LIMIT 21; args=(1,); alias=default
(0.000) SELECT COUNT(*) AS "__count" FROM "customer_emailsubscription"; args=(); alias=default
(0.000) SELECT COUNT(*) AS "__count" FROM "customer_emailsubscription"; args=(); alias=default
(0.000) SELECT "customer_emailsubscription"."id", "customer_emailsubscription"."email" FROM "customer_emailsubscription" ORDER BY "customer_emailsubscription"."email" ASC; args=(); alias=default
(0.000) SELECT "customer_order"."id", "customer_order"."customer_id", "customer_order"."date_ordered", "customer_order"."completed", "customer_order"."session_id" FROM "customer_order" WHERE (NOT "customer_order"."completed" AND "customer_order"."customer_id" = 1) LIMIT 21; args=(1,); alias=default
(0.141) UPDATE "customer_order" SET "customer_id" = 1, "date_ordered" = '2022-11-12 13:43:00.664705', "completed" = 0, "session_id" = 'gal3bxgtz43qxmwxxfxithg30ibqfy0h' WHERE "customer_order"."id" = 394; args=(1, '2022-11-12 13:43:00.664705', False, 'gal3bxgtz43qxmwxxfxithg30ibqfy0h', 394); alias=default
(0.000) SELECT SUM("total_price") FROM (SELECT (CAST((100 - "products_product"."discount_rate") AS NUMERIC) / 100.0) AS "discount_percent", ("products_product"."price" * (CAST((100 - "products_product"."discount_rate") AS NUMERIC) / 100.0)) AS "discount_price", (("products_product"."price" * (CAST((100 - "products_product"."discount_rate") AS NUMERIC) / 100.0)) * "customer_orderitem"."quantity") AS "total_price" FROM "customer_orderitem" LEFT OUTER JOIN "products_product" ON ("customer_orderitem"."product_id" = "products_product"."id") WHERE "customer_orderitem"."order_id" = 394) subquery; args=(100, 100.0, 100, 100.0, 100, 100.0, 394); alias=default
(0.000) SELECT SUM("customer_orderitem"."quantity") AS "count" FROM "customer_orderitem" WHERE "customer_orderitem"."order_id" = 394; args=(394,); alias=default
(0.000) SELECT COUNT(*) AS "__count" FROM "customer_likedproduct" WHERE "customer_likedproduct"."customer_id" = 1; args=(1,); alias=default
(0.000) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2022-11-12 14:06:21.621382' AND "django_session"."session_key" = 'gal3bxgtz43qxmwxxfxithg30ibqfy0h') LIMIT 21; args=('2022-11-12 14:06:21.621382', 'gal3bxgtz43qxmwxxfxithg30ibqfy0h'); alias=default
(0.000) SELECT "customer_user"."id", "customer_user"."password", "customer_user"."last_login", "customer_user"."is_superuser", "customer_user"."first_name", "customer_user"."last_name", "customer_user"."is_staff", "customer_user"."is_active", "customer_user"."date_joined", "customer_user"."username", "customer_user"."email", "customer_user"."phone" FROM "customer_user" WHERE "customer_user"."id" = 1 LIMIT 21; args=(1,); alias=default
(0.000) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2022-11-12 14:06:22.963062' AND "django_session"."session_key" = 'gal3bxgtz43qxmwxxfxithg30ibqfy0h') LIMIT 21; args=('2022-11-12 14:06:22.963062', 'gal3bxgtz43qxmwxxfxithg30ibqfy0h'); alias=default
(0.000) SELECT "customer_user"."id", "customer_user"."password", "customer_user"."last_login", "customer_user"."is_superuser", "customer_user"."first_name", "customer_user"."last_name", "customer_user"."is_staff", "customer_user"."is_active", "customer_user"."date_joined", "customer_user"."username", "customer_user"."email", "customer_user"."phone" FROM "customer_user" WHERE "customer_user"."id" = 1 LIMIT 21; args=(1,); alias=default
(0.000) SELECT COUNT(*) AS "__count" FROM "customer_emailsubscription"; args=(); alias=default
(0.000) SELECT COUNT(*) AS "__count" FROM "customer_emailsubscription"; args=(); alias=default
(0.000) SELECT "customer_emailsubscription"."id", "customer_emailsubscription"."email" FROM "customer_emailsubscription" ORDER BY "customer_emailsubscription"."email" DESC; args=(); alias=default
(0.000) SELECT "customer_order"."id", "customer_order"."customer_id", "customer_order"."date_ordered", "customer_order"."completed", "customer_order"."session_id" FROM "customer_order" WHERE (NOT "customer_order"."completed" AND "customer_order"."customer_id" = 1) LIMIT 21; args=(1,); alias=default
